name,link,severity,package,version,fixedBy
CVE-2018-10126,https://avd.aquasec.com/nvd/cve-2018-10126,LOW,libtiff6,4.7.0-3+deb13u1,
CVE-2022-1210,https://avd.aquasec.com/nvd/cve-2022-1210,LOW,libtiff6,4.7.0-3+deb13u1,
CVE-2025-8176,https://avd.aquasec.com/nvd/cve-2025-8176,LOW,libtiff6,4.7.0-3+deb13u1,
CVE-2025-8177,https://avd.aquasec.com/nvd/cve-2025-8177,LOW,libtiff6,4.7.0-3+deb13u1,
CVE-2025-8534,https://avd.aquasec.com/nvd/cve-2025-8534,LOW,libtiff6,4.7.0-3+deb13u1,
CVE-2017-16232,https://avd.aquasec.com/nvd/cve-2017-16232,LOW,libtiffxx6,4.7.0-3+deb13u1,
CVE-2018-10126,https://avd.aquasec.com/nvd/cve-2018-10126,LOW,libtiffxx6,4.7.0-3+deb13u1,
CVE-2022-1210,https://avd.aquasec.com/nvd/cve-2022-1210,LOW,libtiffxx6,4.7.0-3+deb13u1,
CVE-2025-8176,https://avd.aquasec.com/nvd/cve-2025-8176,LOW,libtiffxx6,4.7.0-3+deb13u1,
CVE-2025-8177,https://avd.aquasec.com/nvd/cve-2025-8177,LOW,libtiffxx6,4.7.0-3+deb13u1,
CVE-2025-8534,https://avd.aquasec.com/nvd/cve-2025-8534,LOW,libtiffxx6,4.7.0-3+deb13u1,
CVE-2025-6141,https://avd.aquasec.com/nvd/cve-2025-6141,LOW,libtinfo6,6.5+20250216-2,
CVE-2013-4392,https://avd.aquasec.com/nvd/cve-2013-4392,LOW,libudev1,257.8-1~deb13u2,
CVE-2023-31437,https://avd.aquasec.com/nvd/cve-2023-31437,LOW,libudev1,257.8-1~deb13u2,
CVE-2023-31438,https://avd.aquasec.com/nvd/cve-2023-31438,LOW,libudev1,257.8-1~deb13u2,
CVE-2023-31439,https://avd.aquasec.com/nvd/cve-2023-31439,LOW,libudev1,257.8-1~deb13u2,
CVE-2022-0563,https://avd.aquasec.com/nvd/cve-2022-0563,LOW,libuuid1,2.41-5,
CVE-2007-3476,https://avd.aquasec.com/nvd/cve-2007-3476,LOW,libwmf-0.2-7,0.2.13-1.1+b3,
CVE-2007-3477,https://avd.aquasec.com/nvd/cve-2007-3477,LOW,libwmf-0.2-7,0.2.13-1.1+b3,
CVE-2007-3996,https://avd.aquasec.com/nvd/cve-2007-3996,LOW,libwmf-0.2-7,0.2.13-1.1+b3,
CVE-2009-3546,https://avd.aquasec.com/nvd/cve-2009-3546,LOW,libwmf-0.2-7,0.2.13-1.1+b3,
TEMP-0601525-BEBB65,https://security-tracker.debian.org/tracker/TEMP-0601525-BEBB65,LOW,libwmf-0.2-7,0.2.13-1.1+b3,
CVE-2007-3476,https://avd.aquasec.com/nvd/cve-2007-3476,LOW,libwmf-dev,0.2.13-1.1+b3,
CVE-2007-3477,https://avd.aquasec.com/nvd/cve-2007-3477,LOW,libwmf-dev,0.2.13-1.1+b3,
CVE-2007-3996,https://avd.aquasec.com/nvd/cve-2007-3996,LOW,libwmf-dev,0.2.13-1.1+b3,
CVE-2009-3546,https://avd.aquasec.com/nvd/cve-2009-3546,LOW,libwmf-dev,0.2.13-1.1+b3,
TEMP-0601525-BEBB65,https://security-tracker.debian.org/tracker/TEMP-0601525-BEBB65,LOW,libwmf-dev,0.2.13-1.1+b3,
CVE-2007-3476,https://avd.aquasec.com/nvd/cve-2007-3476,LOW,libwmflite-0.2-7,0.2.13-1.1+b3,
CVE-2007-3477,https://avd.aquasec.com/nvd/cve-2007-3477,LOW,libwmflite-0.2-7,0.2.13-1.1+b3,
CVE-2007-3996,https://avd.aquasec.com/nvd/cve-2007-3996,LOW,libwmflite-0.2-7,0.2.13-1.1+b3,
CVE-2009-3546,https://avd.aquasec.com/nvd/cve-2009-3546,LOW,libwmflite-0.2-7,0.2.13-1.1+b3,
TEMP-0601525-BEBB65,https://security-tracker.debian.org/tracker/TEMP-0601525-BEBB65,LOW,libwmflite-0.2-7,0.2.13-1.1+b3,
CVE-2025-8732,https://avd.aquasec.com/nvd/cve-2025-8732,LOW,libxml2,2.12.7+dfsg+really2.9.14-2.1+deb13u1,
CVE-2025-8732,https://avd.aquasec.com/nvd/cve-2025-8732,LOW,libxml2-dev,2.12.7+dfsg+really2.9.14-2.1+deb13u1,
CVE-2015-9019,https://avd.aquasec.com/nvd/cve-2015-9019,LOW,libxslt1-dev,1.1.35-1.2+deb13u2,
CVE-2025-11731,https://avd.aquasec.com/nvd/cve-2025-11731,LOW,libxslt1-dev,1.1.35-1.2+deb13u2,
CVE-2015-9019,https://avd.aquasec.com/nvd/cve-2015-9019,LOW,libxslt1.1,1.1.35-1.2+deb13u2,
CVE-2025-11731,https://avd.aquasec.com/nvd/cve-2025-11731,LOW,libxslt1.1,1.1.35-1.2+deb13u2,
CVE-2004-0230,https://avd.aquasec.com/nvd/cve-2004-0230,LOW,linux-libc-dev,6.12.48-1,
CVE-2005-3660,https://avd.aquasec.com/nvd/cve-2005-3660,LOW,linux-libc-dev,6.12.48-1,
CVE-2007-3719,https://avd.aquasec.com/nvd/cve-2007-3719,LOW,linux-libc-dev,6.12.48-1,
CVE-2008-2544,https://avd.aquasec.com/nvd/cve-2008-2544,LOW,linux-libc-dev,6.12.48-1,
CVE-2008-4609,https://avd.aquasec.com/nvd/cve-2008-4609,LOW,linux-libc-dev,6.12.48-1,
CVE-2010-4563,https://avd.aquasec.com/nvd/cve-2010-4563,LOW,linux-libc-dev,6.12.48-1,
CVE-2010-5321,https://avd.aquasec.com/nvd/cve-2010-5321,LOW,linux-libc-dev,6.12.48-1,
CVE-2011-4915,https://avd.aquasec.com/nvd/cve-2011-4915,LOW,linux-libc-dev,6.12.48-1,
CVE-2011-4916,https://avd.aquasec.com/nvd/cve-2011-4916,LOW,linux-libc-dev,6.12.48-1,
CVE-2011-4917,https://avd.aquasec.com/nvd/cve-2011-4917,LOW,linux-libc-dev,6.12.48-1,
CVE-2012-4542,https://avd.aquasec.com/nvd/cve-2012-4542,LOW,linux-libc-dev,6.12.48-1,
CVE-2014-9892,https://avd.aquasec.com/nvd/cve-2014-9892,LOW,linux-libc-dev,6.12.48-1,
CVE-2014-9900,https://avd.aquasec.com/nvd/cve-2014-9900,LOW,linux-libc-dev,6.12.48-1,
CVE-2015-2877,https://avd.aquasec.com/nvd/cve-2015-2877,LOW,linux-libc-dev,6.12.48-1,
CVE-2016-10723,https://avd.aquasec.com/nvd/cve-2016-10723,LOW,linux-libc-dev,6.12.48-1,
CVE-2016-8660,https://avd.aquasec.com/nvd/cve-2016-8660,LOW,linux-libc-dev,6.12.48-1,
CVE-2017-0630,https://avd.aquasec.com/nvd/cve-2017-0630,LOW,linux-libc-dev,6.12.48-1,
CVE-2017-13693,https://avd.aquasec.com/nvd/cve-2017-13693,LOW,linux-libc-dev,6.12.48-1,
CVE-2017-13694,https://avd.aquasec.com/nvd/cve-2017-13694,LOW,linux-libc-dev,6.12.48-1,
CVE-2018-1121,https://avd.aquasec.com/nvd/cve-2018-1121,LOW,linux-libc-dev,6.12.48-1,
CVE-2018-12928,https://avd.aquasec.com/nvd/cve-2018-12928,LOW,linux-libc-dev,6.12.48-1,
CVE-2018-17977,https://avd.aquasec.com/nvd/cve-2018-17977,LOW,linux-libc-dev,6.12.48-1,
CVE-2019-11191,https://avd.aquasec.com/nvd/cve-2019-11191,LOW,linux-libc-dev,6.12.48-1,
CVE-2019-12378,https://avd.aquasec.com/nvd/cve-2019-12378,LOW,linux-libc-dev,6.12.48-1,
CVE-2019-12379,https://avd.aquasec.com/nvd/cve-2019-12379,LOW,linux-libc-dev,6.12.48-1,
CVE-2019-12380,https://avd.aquasec.com/nvd/cve-2019-12380,LOW,linux-libc-dev,6.12.48-1,
CVE-2019-12381,https://avd.aquasec.com/nvd/cve-2019-12381,LOW,linux-libc-dev,6.12.48-1,
CVE-2019-12382,https://avd.aquasec.com/nvd/cve-2019-12382,LOW,linux-libc-dev,6.12.48-1,
CVE-2019-12455,https://avd.aquasec.com/nvd/cve-2019-12455,LOW,linux-libc-dev,6.12.48-1,
CVE-2019-12456,https://avd.aquasec.com/nvd/cve-2019-12456,LOW,linux-libc-dev,6.12.48-1,
CVE-2019-16229,https://avd.aquasec.com/nvd/cve-2019-16229,LOW,linux-libc-dev,6.12.48-1,
CVE-2019-16230,https://avd.aquasec.com/nvd/cve-2019-16230,LOW,linux-libc-dev,6.12.48-1,
CVE-2019-16231,https://avd.aquasec.com/nvd/cve-2019-16231,LOW,linux-libc-dev,6.12.48-1,
CVE-2019-16232,https://avd.aquasec.com/nvd/cve-2019-16232,LOW,linux-libc-dev,6.12.48-1,
CVE-2019-16233,https://avd.aquasec.com/nvd/cve-2019-16233,LOW,linux-libc-dev,6.12.48-1,
CVE-2019-16234,https://avd.aquasec.com/nvd/cve-2019-16234,LOW,linux-libc-dev,6.12.48-1,
CVE-2019-19070,https://avd.aquasec.com/nvd/cve-2019-19070,LOW,linux-libc-dev,6.12.48-1,
CVE-2019-19378,https://avd.aquasec.com/nvd/cve-2019-19378,LOW,linux-libc-dev,6.12.48-1,
CVE-2020-11725,https://avd.aquasec.com/nvd/cve-2020-11725,LOW,linux-libc-dev,6.12.48-1,
CVE-2020-35501,https://avd.aquasec.com/nvd/cve-2020-35501,LOW,linux-libc-dev,6.12.48-1,
CVE-2021-26934,https://avd.aquasec.com/nvd/cve-2021-26934,LOW,linux-libc-dev,6.12.48-1,
CVE-2021-3714,https://avd.aquasec.com/nvd/cve-2021-3714,LOW,linux-libc-dev,6.12.48-1,
CVE-2022-0400,https://avd.aquasec.com/nvd/cve-2022-0400,LOW,linux-libc-dev,6.12.48-1,
CVE-2022-1247,https://avd.aquasec.com/nvd/cve-2022-1247,LOW,linux-libc-dev,6.12.48-1,
CVE-2022-25265,https://avd.aquasec.com/nvd/cve-2022-25265,LOW,linux-libc-dev,6.12.48-1,
CVE-2022-2961,https://avd.aquasec.com/nvd/cve-2022-2961,LOW,linux-libc-dev,6.12.48-1,
CVE-2022-3238,https://avd.aquasec.com/nvd/cve-2022-3238,LOW,linux-libc-dev,6.12.48-1,
CVE-2022-41848,https://avd.aquasec.com/nvd/cve-2022-41848,LOW,linux-libc-dev,6.12.48-1,
CVE-2022-44032,https://avd.aquasec.com/nvd/cve-2022-44032,LOW,linux-libc-dev,6.12.48-1,
CVE-2022-44033,https://avd.aquasec.com/nvd/cve-2022-44033,LOW,linux-libc-dev,6.12.48-1,
CVE-2022-4543,https://avd.aquasec.com/nvd/cve-2022-4543,LOW,linux-libc-dev,6.12.48-1,
CVE-2022-45884,https://avd.aquasec.com/nvd/cve-2022-45884,LOW,linux-libc-dev,6.12.48-1,
CVE-2022-45885,https://avd.aquasec.com/nvd/cve-2022-45885,LOW,linux-libc-dev,6.12.48-1,
CVE-2023-23039,https://avd.aquasec.com/nvd/cve-2023-23039,LOW,linux-libc-dev,6.12.48-1,
CVE-2023-26242,https://avd.aquasec.com/nvd/cve-2023-26242,LOW,linux-libc-dev,6.12.48-1,
CVE-2023-31081,https://avd.aquasec.com/nvd/cve-2023-31081,LOW,linux-libc-dev,6.12.48-1,
CVE-2023-31085,https://avd.aquasec.com/nvd/cve-2023-31085,LOW,linux-libc-dev,6.12.48-1,
CVE-2023-3640,https://avd.aquasec.com/nvd/cve-2023-3640,LOW,linux-libc-dev,6.12.48-1,
CVE-2024-0564,https://avd.aquasec.com/nvd/cve-2024-0564,LOW,linux-libc-dev,6.12.48-1,
CVE-2025-40113,https://avd.aquasec.com/nvd/cve-2025-40113,LOW,linux-libc-dev,6.12.48-1,
TEMP-0000000-F7A20F,https://security-tracker.debian.org/tracker/TEMP-0000000-F7A20F,LOW,linux-libc-dev,6.12.48-1,
CVE-2022-0563,https://avd.aquasec.com/nvd/cve-2022-0563,LOW,login,1:4.16.0-2+really2.41-5,
CVE-2007-5686,https://avd.aquasec.com/nvd/cve-2007-5686,LOW,login.defs,1:4.17.4-2,
CVE-2024-56433,https://avd.aquasec.com/nvd/cve-2024-56433,LOW,login.defs,1:4.17.4-2,
TEMP-0628843-DBAD28,https://security-tracker.debian.org/tracker/TEMP-0628843-DBAD28,LOW,login.defs,1:4.17.4-2,
CVE-2008-1687,https://avd.aquasec.com/nvd/cve-2008-1687,LOW,m4,1.4.19-8,
CVE-2008-1688,https://avd.aquasec.com/nvd/cve-2008-1688,LOW,m4,1.4.19-8,
CVE-2022-0563,https://avd.aquasec.com/nvd/cve-2022-0563,LOW,mount,2.41-5,
CVE-2025-6141,https://avd.aquasec.com/nvd/cve-2025-6141,LOW,ncurses-base,6.5+20250216-2,
CVE-2025-6141,https://avd.aquasec.com/nvd/cve-2025-6141,LOW,ncurses-bin,6.5+20250216-2,
CVE-2007-2243,https://avd.aquasec.com/nvd/cve-2007-2243,LOW,openssh-client,1:10.0p1-7,
CVE-2007-2768,https://avd.aquasec.com/nvd/cve-2007-2768,LOW,openssh-client,1:10.0p1-7,
CVE-2008-3234,https://avd.aquasec.com/nvd/cve-2008-3234,LOW,openssh-client,1:10.0p1-7,
CVE-2016-20012,https://avd.aquasec.com/nvd/cve-2016-20012,LOW,openssh-client,1:10.0p1-7,
CVE-2018-15919,https://avd.aquasec.com/nvd/cve-2018-15919,LOW,openssh-client,1:10.0p1-7,
CVE-2019-6110,https://avd.aquasec.com/nvd/cve-2019-6110,LOW,openssh-client,1:10.0p1-7,
CVE-2020-14145,https://avd.aquasec.com/nvd/cve-2020-14145,LOW,openssh-client,1:10.0p1-7,
CVE-2020-15778,https://avd.aquasec.com/nvd/cve-2020-15778,LOW,openssh-client,1:10.0p1-7,
CVE-2007-5686,https://avd.aquasec.com/nvd/cve-2007-5686,LOW,passwd,1:4.17.4-2,
CVE-2024-56433,https://avd.aquasec.com/nvd/cve-2024-56433,LOW,passwd,1:4.17.4-2,
TEMP-0628843-DBAD28,https://security-tracker.debian.org/tracker/TEMP-0628843-DBAD28,LOW,passwd,1:4.17.4-2,
CVE-2010-4651,https://avd.aquasec.com/nvd/cve-2010-4651,LOW,patch,2.8-2,
CVE-2018-6951,https://avd.aquasec.com/nvd/cve-2018-6951,LOW,patch,2.8-2,
CVE-2018-6952,https://avd.aquasec.com/nvd/cve-2018-6952,LOW,patch,2.8-2,
CVE-2021-45261,https://avd.aquasec.com/nvd/cve-2021-45261,LOW,patch,2.8-2,
CVE-2011-4116,https://avd.aquasec.com/nvd/cve-2011-4116,LOW,perl,5.40.1-6,
CVE-2011-4116,https://avd.aquasec.com/nvd/cve-2011-4116,LOW,perl-base,5.40.1-6,
CVE-2011-4116,https://avd.aquasec.com/nvd/cve-2011-4116,LOW,perl-modules-5.40,5.40.1-6,
TEMP-0517018-A83CE6,https://security-tracker.debian.org/tracker/TEMP-0517018-A83CE6,LOW,sysvinit-utils,3.14-4,
CVE-2005-2541,https://avd.aquasec.com/nvd/cve-2005-2541,LOW,tar,1.35+dfsg-3.1,
TEMP-0290435-0B57B5,https://security-tracker.debian.org/tracker/TEMP-0290435-0B57B5,LOW,tar,1.35+dfsg-3.1,
CVE-2021-35331,https://avd.aquasec.com/nvd/cve-2021-35331,LOW,tcl8.6,8.6.16+dfsg-1,
CVE-2021-35331,https://avd.aquasec.com/nvd/cve-2021-35331,LOW,tcl8.6-dev,8.6.16+dfsg-1,
CVE-2021-4217,https://avd.aquasec.com/nvd/cve-2021-4217,LOW,unzip,6.0-29,
CVE-2022-0563,https://avd.aquasec.com/nvd/cve-2022-0563,LOW,util-linux,2.41-5,
CVE-2022-0563,https://avd.aquasec.com/nvd/cve-2022-0563,LOW,uuid-dev,2.41-5,
CVE-2025-9820,https://avd.aquasec.com/nvd/cve-2025-9820,UNDEFINED,libgnutls-dane0t64,3.8.9-3,
CVE-2025-9820,https://avd.aquasec.com/nvd/cve-2025-9820,UNDEFINED,libgnutls-openssl27t64,3.8.9-3,
CVE-2025-9820,https://avd.aquasec.com/nvd/cve-2025-9820,UNDEFINED,libgnutls28-dev,3.8.9-3,
CVE-2025-9820,https://avd.aquasec.com/nvd/cve-2025-9820,UNDEFINED,libgnutls30t64,3.8.9-3,
CVE-2025-64181,https://avd.aquasec.com/nvd/cve-2025-64181,UNDEFINED,libopenexr-3-1-30,3.1.13-2,
CVE-2025-64181,https://avd.aquasec.com/nvd/cve-2025-64181,UNDEFINED,libopenexr-dev,3.1.13-2,
